taxonomy [%],,taxa [%],GSP T0,So-Sp T0,Sp T0,So T0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax ginsengisoli,Proteobacteria,Variovorax ginsengisoli,0.027339834,0,0,0.053963305
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax paradoxus,Proteobacteria,Variovorax paradoxus,0.150065312,0.112753696,0.334101681,0.137906224
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax soli,Proteobacteria,Variovorax soli,0,0,0.007769807,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax sp.,Proteobacteria,Variovorax sp.,0,0,0.015539613,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Verminephrobacter;Verminephrobacter sp.,Proteobacteria,Verminephrobacter sp.,0.001822656,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Xenophilus;Xenophilus aerolatus,Proteobacteria,Xenophilus aerolatus,0,0.194186921,0.435109166,0.21585322
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylobacillus;Methylobacillus flagellatus,Proteobacteria,Methylobacillus flagellatus,0.039490872,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylobacillus;Methylobacillus sp.,Proteobacteria,Methylobacillus sp.,0.020656764,0.025056377,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;Methylotenera sp.,Proteobacteria,Methylotenera sp.,0.011543486,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylotenera;Methylotenera versatilis,Proteobacteria,Methylotenera versatilis,0,0,0.012949678,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosomonas;Nitrosomonas communis,Proteobacteria,Nitrosomonas communis,0.002430207,0,0.012949678,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosomonas;Nitrosomonas sp.,Proteobacteria,Nitrosomonas sp.,0.014581245,0.056376848,0.15021626,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosomonas;Nitrosomonas ureae,Proteobacteria,Nitrosomonas ureae,0.009113278,0.025056377,0.101007485,0.035975537
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosospira;Nitrosospira multiformis,Proteobacteria,Nitrosospira multiformis,0.001822656,0.050112754,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Nitrosospira;Nitrosovibrio tenuis,Proteobacteria,Nitrosovibrio tenuis,0.330508217,0.037584565,0.385900391,0.17388176
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Actimicrobium;Actimicrobium antarcticum,Proteobacteria,Actimicrobium antarcticum,0.002430207,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;Duganella radicis,Proteobacteria,Duganella radicis,0.004860415,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;Duganella sp.,Proteobacteria,Duganella sp.,0.003645311,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;Duganella zoogloeoides,Proteobacteria,Duganella zoogloeoides,0.003645311,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum sp.,Proteobacteria,Herbaspirillum sp.,0.002430207,0.056376848,0,0.041971459
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas;Herminiimonas fonticola,Proteobacteria,Herminiimonas fonticola,0.234515022,0.413430218,0.010359742,0.221849143
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas;Herminiimonas sp.,Proteobacteria,Herminiimonas sp.,0.006683071,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia aerilata,Proteobacteria,Massilia aerilata,0.007898174,0.087697319,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia albidiflava,Proteobacteria,Massilia albidiflava,0.004860415,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia brevitalea,Proteobacteria,Massilia brevitalea,0.004252863,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia eurypsychrophila,Proteobacteria,Massilia eurypsychrophila,0,0,0,0.059959228
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia haematophila,Proteobacteria,Massilia haematophila,0.001822656,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia oculi,Proteobacteria,Massilia oculi,0.034630457,0.106489602,0.049208775,0.06595515
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia sp.,Proteobacteria,Massilia sp.,0.390655852,1.509646705,0.209784776,1.121237558
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia timonae,Proteobacteria,Massilia timonae,0.200492117,0.331996993,0.339281552,0.28180837
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia varians,Proteobacteria,Massilia varians,0.055894772,0.081433225,0.012949678,0.023983691
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia violacea,Proteobacteria,Massilia violacea,0.006683071,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum agri,Proteobacteria,Noviherbaspirillum agri,0,0.050112754,0,0.125914378
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum sp.,Proteobacteria,Noviherbaspirillum sp.,0.276436101,0.369581559,0.020719484,0.125914378
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum suwonense,Proteobacteria,Noviherbaspirillum suwonense,0.077159087,0.025056377,0.018129549,0.041971459
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalicibacterium;Oxalicibacterium sp.,Proteobacteria,Oxalicibacterium sp.,0,0,0.007769807,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacter;Oxalobacter sp.,Proteobacteria,Oxalobacter sp.,0.024302075,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Paucimonas;Paucimonas lemoignei,Proteobacteria,Paucimonas lemoignei,0.007290622,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Pseudoduganella;Pseudoduganella sp.,Proteobacteria,Pseudoduganella sp.,0.003645311,0.037584565,0.101007485,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;Undibacterium sp.,Proteobacteria,Undibacterium sp.,0.001822656,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Uliginosibacterium;Uliginosibacterium sp.,Proteobacteria,Uliginosibacterium sp.,0.005467967,0,0,0.023983691
Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;Coxiella sp.,Proteobacteria,Coxiella sp.,0.003645311,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella;Aquicella sp.,Proteobacteria,Aquicella sp.,0.006683071,0.106489602,0.072518194,0.047967382
Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Rickettsiella;Rickettsiella grylli,Proteobacteria,Rickettsiella grylli,0.010935934,0.025056377,0.028489291,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas;Aeromonas hydrophila,Proteobacteria,Aeromonas hydrophila,0.002430207,0.093961413,0.018129549,0.035975537
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Rheinheimera;Pararheinheimera soli,Proteobacteria,Pararheinheimera soli,0.004252863,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Franconibacter;Franconibacter sp.,Proteobacteria,Franconibacter sp.,0.006075519,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae,Proteobacteria,Klebsiella pneumoniae,0.010935934,0,0.046618839,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella sp.,Proteobacteria,Klebsiella sp.,0.002430207,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans,Proteobacteria,Pantoea agglomerans,0.003645311,0,0,0.227845065
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea ananatis,Proteobacteria,Pantoea ananatis,0.010935934,0,0,0.047967382
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Acidibacter;Acidibacter sp.,Proteobacteria,Acidibacter sp.,1.145235274,1.259082937,1.631659372,1.480992925
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Ovatusbacter;Ovatusbacter sp.,Proteobacteria,Ovatusbacter sp.,0.007290622,0.037584565,0.02330942,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella adelaidensis,Proteobacteria,Legionella adelaidensis,0.003645311,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella anisa,Proteobacteria,Legionella anisa,0.003645311,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella gratiana,Proteobacteria,Legionella gratiana,0.002430207,0,0,0.023983691
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella gresilensis,Proteobacteria,Legionella gresilensis,0.003037759,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella massiliensis,Proteobacteria,Legionella massiliensis,0.003645311,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella sp.,Proteobacteria,Legionella sp.,0.043136183,0.025056377,0.07510813,0.167885838
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella steigerwaltii,Proteobacteria,Legionella steigerwaltii,0.004860415,0,0,0.023983691
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella tucsonensis,Proteobacteria,Legionella tucsonensis,0.003037759,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella wadsworthii,Proteobacteria,Legionella wadsworthii,0.012758589,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonadaceae;Methylobacter;Methylobacter sp.,Proteobacteria,Methylobacter sp.,0,0,0,0.023983691
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;Cellvibrio diazotrophicus,Proteobacteria,Cellvibrio diazotrophicus,0.003037759,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;Cellvibrio fulvus,Proteobacteria,Cellvibrio fulvus,0.020049212,0,0.121726969,0.041971459
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;Cellvibrio gandavensis,Proteobacteria,Cellvibrio gandavensis,0.008505726,0,0,0.047967382
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;Cellvibrio mixtus,Proteobacteria,Cellvibrio mixtus,0.032200249,0.037584565,0.010359742,0.053963305
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;Cellvibrio sp.,Proteobacteria,Cellvibrio sp.,0.0164039,0,0.02330942,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Cellvibrio;Cellvibrio zantedeschiae,Proteobacteria,Cellvibrio zantedeschiae,0.008505726,0.018792283,0,0.023983691
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Cellvibrionaceae;Saccharophagus;Saccharophagus sp.,Proteobacteria,Saccharophagus sp.,0.001822656,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halieaceae;Luminiphilus;Luminiphilus sp.,Proteobacteria,Luminiphilus sp.,0.004252863,0.100225507,0.064748388,0.023983691
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Chromohalobacter;Chromohalobacter canadensis,Proteobacteria,Chromohalobacter canadensis,0.006683071,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;Halomonas saudii,Proteobacteria,Halomonas saudii,0,0,0,0.017987768
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;Halomonas sp.,Proteobacteria,Halomonas sp.,0.003037759,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Salinicola;Salinicola salarius,Proteobacteria,Salinicola salarius,0.012151037,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus,Proteobacteria,Acinetobacter calcoaceticus,0,0,0.010359742,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Cavicella;Cavicella subterranea,Proteobacteria,Cavicella subterranea,0.001822656,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudohongiellaceae;Pseudohongiella;Pseudohongiella sp.,Proteobacteria,Pseudohongiella sp.,0.199277013,0.068905036,0,0.047967382
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas alcaligenes,Proteobacteria,Pseudomonas alcaligenes,0.014581245,0.144074167,0.499857554,0.49766159
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas azotifigens,Proteobacteria,Pseudomonas azotifigens,0.184088217,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas brassicacearum,Proteobacteria,Pseudomonas brassicacearum,0.058932531,0.025056377,0.02330942,0.053963305
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas koreensis,Proteobacteria,Pseudomonas koreensis,0.029770042,0.081433225,0.072518194,0.167885838
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida,Proteobacteria,Pseudomonas putida,0.094778092,0.59508895,2.750511512,0.923372107
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp.,Proteobacteria,Pseudomonas sp.,0.013973693,0.031320471,0.090647743,0.125914378
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas stutzeri,Proteobacteria,Pseudomonas stutzeri,0.012758589,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae;Panacagrimonas;Panacagrimonas sp.,Proteobacteria,Panacagrimonas sp.,0,0,0.02330942,0
Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae;Polycyclovorans;Polycyclovorans sp.,Proteobacteria,Polycyclovorans sp.,0.006075519,0,0.129496776,0.035975537
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Povalibacter;Povalibacter uvarum,Proteobacteria,Povalibacter uvarum,0.099638507,0.407166124,0.984175494,0.455690131
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;Steroidobacter denitrificans,Proteobacteria,Steroidobacter denitrificans,0.010935934,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;Steroidobacter flavus,Proteobacteria,Steroidobacter flavus,0.020049212,0.100225507,0.157986066,0.077946996
Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;Steroidobacter sp.,Proteobacteria,Steroidobacter sp.,0.252134026,0.269356051,0.145036389,0.227845065
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thiothrix;Thiothrix sp.,Proteobacteria,Thiothrix sp.,0.004860415,0,0.015539613,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;Ahniella sp.,Proteobacteria,Ahniella sp.,0.001822656,0.093961413,0.222734454,0.131910301
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;Dokdonella ginsengisoli,Proteobacteria,Dokdonella ginsengisoli,0,0,0.010359742,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;Dokdonella sp.,Proteobacteria,Dokdonella sp.,0.018226556,0,0.054388646,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;Dyella ginsengisoli,Proteobacteria,Dyella ginsengisoli,0.007898174,0,0,0.06595515
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;Dyella japonica,Proteobacteria,Dyella japonica,0,0,0.007769807,0.017987768
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;Dyella sp.,Proteobacteria,Dyella sp.,0.029770042,0,0.082877936,0.029979614
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Frateuria;Frateuria sp.,Proteobacteria,Frateuria sp.,0.010328382,0,0.059568517,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Frateuria;Frateuria terrea,Proteobacteria,Frateuria terrea,0.005467967,0,0.025899355,0.035975537
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Luteibacter;Luteibacter yeojuensis,Proteobacteria,Luteibacter yeojuensis,0.003645311,0.018792283,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Mizugakiibacter;Mizugakiibacter sp.,Proteobacteria,Mizugakiibacter sp.,0.002430207,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter;Rhodanobacter fulvus,Proteobacteria,Rhodanobacter fulvus,0.015796349,0,0.007769807,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter;Rhodanobacter sp.,Proteobacteria,Rhodanobacter sp.,0.163431453,0,0.12690684,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Tahibacter;Tahibacter aquaticus,Proteobacteria,Tahibacter aquaticus,0,0,0.046618839,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Tahibacter;Tahibacter sp.,Proteobacteria,Tahibacter sp.,0.003037759,0,0.020719484,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;Arenimonas daechungensis,Proteobacteria,Arenimonas daechungensis,0.010328382,0,0,0.059959228
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;Arenimonas metalli,Proteobacteria,Arenimonas metalli,0.002430207,0,0.264173422,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;Arenimonas sp.,Proteobacteria,Arenimonas sp.,0.057717428,0.093961413,0.287482842,0.077946996
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;Arenimonas subflava,Proteobacteria,Arenimonas subflava,0,0,0.020719484,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;Luteimonas rhizosphaerae,Proteobacteria,Luteimonas rhizosphaerae,0.015188797,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;Luteimonas sp.,Proteobacteria,Luteimonas sp.,0.014581245,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;Lysobacter pocheonensis,Proteobacteria,Lysobacter pocheonensis,0.132446308,0.037584565,0.049208775,0.077946996
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter dokdonensis,Proteobacteria,Lysobacter dokdonensis,0.029770042,0.062640942,0.056978581,0.053963305
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter erysipheiresistens,Proteobacteria,Lysobacter erysipheiresistens,0.001822656,0,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter fragariae,Proteobacteria,Lysobacter fragariae,0,0.050112754,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter soli,Proteobacteria,Lysobacter soli,0.10389137,0.288148334,0.191655228,0.155893992
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter sp.,Proteobacteria,Lysobacter sp.,0.122117926,0.219243297,0.082877936,0.209857297
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;Pseudoxanthomonas daejeonensis,Proteobacteria,Pseudoxanthomonas daejeonensis,0.012758589,0,0,0
